stop_id,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,position,direction,wheelchair_boarding
2506142,,,Rua Alberto Matte com Rua Florentino Perotoni,,-29.2374583880382,-51.3254216751936,,,0,,America/Sao_Paulo,,,0
2506194,,,Rua Lino Zanonatto com Rua Pedro Antontello,,-29.2395561413835,-51.347457518989,,,0,,America/Sao_Paulo,,,0
2506195,,,Rota Do Sol Euclides Triches com Rua Luigi Sperafico,,-29.214174946912,-51.3541836498149,,,0,,America/Sao_Paulo,,,0
2506196,,,Roto Do Sol Euclides Triches a Rodoil,,-29.2135155457243,-51.3843178491785,,,0,,America/Sao_Paulo,,,0
2506197,,,Roto Do Sol Euclides Triches a Rodoil,,-29.213355680597,-51.3849626249589,,,0,,America/Sao_Paulo,,,0
2506208,,,Avenida Paulo Broilo com Rua 14 de Julho,,-29.2242680998648,-51.3506718638392,,,0,,America/Sao_Paulo,,,0
2506209,,,Avenida Pedro Grendene com Rua Ranieri Petrin,,-29.2349092878707,-51.3376024413395,,,0,,America/Sao_Paulo,,,0
2506210,,,Rua General Osório com Rua Silveira Martins,,-29.2334431085577,-51.3375595125115,,,0,,America/Sao_Paulo,,,0
2506211,,,Rua Veneto depois de Rua Craudino Fontanella,,-29.2099674504861,-51.342817395762,,,0,,America/Sao_Paulo,,,0
2506212,,,Parada Rua Veneto com a Arthur Weirich Sobrinho,,-29.2081578028116,-51.3414336353931,,,0,,America/Sao_Paulo,,,0
2506213,,,Parada Rua Veneto,,-29.2033374160394,-51.3368250226272,,,0,,America/Sao_Paulo,,,0
2506214,,,Parada Rua Veneto,,-29.1991633762048,-51.333714782114,,,0,,America/Sao_Paulo,,,0
2506215,,,Parada Rua Veneto,,-29.1932264869261,-51.3280888261928,,,0,,America/Sao_Paulo,,,0
2506216,,,Parada Rua Veneto,,-29.1938870623613,-51.3293490581609,,,0,,America/Sao_Paulo,,,0
2506217,,,Rua Veneto,,-29.1892283951988,-51.321277518419,,,0,,America/Sao_Paulo,,,0
2506218,,,Avenida Prefeito Arno Domingos Busetti com Rua São Vicente,,-29.2096215313352,-51.348332845929,,,0,,America/Sao_Paulo,,,0
2506219,,,Tramontina,,-29.2218972864759,-51.3292191592093,,,0,,America/Sao_Paulo,,,0
2506220,,,Rua Dante Pedro Maliverno com Rua Modesto Picoli,,-29.2385221568459,-51.3278116163473,,,0,,America/Sao_Paulo,,,0
2506221,,,Rua Joco Roso com Rua Florentino Perotoni,,-29.237849074986,-51.3286737337125,,,0,,America/Sao_Paulo,,,0
2506222,,,Rua Camilo Brasileiro com Rio Grande ,,-29.231227126081,-51.3341185592347,,,0,,America/Sao_Paulo,,,0
2506223,,,Rua Dante Pedro Maliverno com Rua Modesto Picoli,,-29.238633192899,-51.3281192210709,,,0,,America/Sao_Paulo,,,0
2506224,,,Rua Raimundo Rossi (entre a Rua Ambrosio Crippa e a Rua Alberto Matte),,-29.2365820642483,-51.3254253563136,,,0,,America/Sao_Paulo,,,0
2506225,,,Rua Raymundo Arrosi com Rua Francisco Barreta,,-29.2345295534544,-51.3245220453315,,,0,,America/Sao_Paulo,,,0
2506226,,,Rua Pedro Arosi com Rua Raymundo Arrosi,,-29.2334081167967,-51.3251763232102,,,0,,America/Sao_Paulo,,,0
2506227,,,Rua Raymundo Arrosi com Rua Pedro Arosi,,-29.2332059217495,-51.3244366046567,,,0,,America/Sao_Paulo,,,0
2506228,,,Rua Luiz Busetti com Rua 13 de Maio,,-29.2245980359866,-51.353118814525,,,0,,America/Sao_Paulo,,,0
2506230,,,Rodovia dos Romeiros com Rotado Sol Euclides Triches,,-29.2150362658088,-51.3509730358146,,,0,,America/Sao_Paulo,,,0
2506252,,,Avenida Monsenhor Albino Agazzi depois de Rua Júlio Bérgamo,,-29.2772092758821,-51.3365850948469,,,0,,America/Sao_Paulo,,,0
2506253,,,Avenida Monsenhor Albino Agazzi,,-29.2785124385462,-51.3362238329077,,,0,,America/Sao_Paulo,,,0
2506254,,,Avenida Monsenhor Albino Agazzi com Santo Antonio,,-29.2821182015242,-51.3335793967881,,,0,,America/Sao_Paulo,,,0
2506255,,,Avenida Monsenhor Albino Agazzi antes Santo Antonio,,-29.2822791929274,-51.3307091186884,,,0,,America/Sao_Paulo,,,0
2506256,,,Avenida Monsenhor Albino Agazzi depois de Rua Júlio Bérgamo,,-29.2771771786893,-51.3363989425616,,,0,,America/Sao_Paulo,,,0
2506257,,,Avenida Monsenhor Albino Agazzi,,-29.2784524061274,-51.3360586540319,,,0,,America/Sao_Paulo,,,0
2506258,,,Avenida Monsenhor Albino Agazzi,,-29.2834883463754,-51.3294863457947,,,0,,America/Sao_Paulo,,,0
2506259,,,Avenida Monsenhor Albino Agazzi a Estrada Serraria,,-29.2883816324013,-51.330836521314,,,0,,America/Sao_Paulo,,,0
2506260,,,Avenida Monsenhor Albino Agazzi a Estrada Serraria,,-29.288154139994,-51.3305654215415,,,0,,America/Sao_Paulo,,,0
2506261,,,Estrada Júlio De Castilhos,,-29.3004156662522,-51.327929029953,,,0,,America/Sao_Paulo,,,0
2506262,,,Estrada Júlio De Castilhos,,-29.3004800119691,-51.3276708957325,,,0,,America/Sao_Paulo,,,0
2506263,,,Estrada Júlio De Castilhos,,-29.3043844047645,-51.3240876911539,,,0,,America/Sao_Paulo,,,0
2506264,,,Estrada Júlio De Castilhos,,-29.3041997166417,-51.3239488321166,,,0,,America/Sao_Paulo,,,0
2506265,,,Estrada Júlio De Castilhos,,-29.304899639543,-51.3208703135105,,,0,,America/Sao_Paulo,,,0
2506266,,,Estrada Júlio De Castilhos,,-29.3047533535842,-51.3210123627171,,,0,,America/Sao_Paulo,,,0
2506267,,,Estrada Júlio De Castilhos,,-29.3104056547791,-51.3112936370109,,,0,,America/Sao_Paulo,,,0
2506268,,,Estrada Júlio De Castilhos,,-29.3102755688652,-51.3112849505304,,,0,,America/Sao_Paulo,,,0
2506269,,,Estrada Júlio De Castilhos (Serraria Marques),,-29.3125060786599,-51.3070393170772,,,0,,America/Sao_Paulo,,,0
2506270,,,Estrada Júlio De Castilhos (Serraria Marques),,-29.31242807012,-51.3068343054844,,,0,,America/Sao_Paulo,,,0
2506271,,,Estrada Júlio De Castilhos (Sociedade Esporte Clube),,-29.3144987271942,-51.3082164175798,,,0,,America/Sao_Paulo,,,0
2506272,,,Estrada Júlio De Castilhos (Sociedade Esporte Clube),,-29.3144714106326,-51.3078738703086,,,0,,America/Sao_Paulo,,,0
2506273,,,Estrada Júlio De Castilhos,,-29.3208829644924,-51.3061972321247,,,0,,America/Sao_Paulo,,,0
2506274,,,Estrada Júlio De Castilhos,,-29.32074707137,-51.3061155139827,,,0,,America/Sao_Paulo,,,0
2506275,,,Estrada Júlio De Castilhos com Estrada Caravaginho ,,-29.3234271241694,-51.3050647469745,,,0,,America/Sao_Paulo,,,0
2506276,,,Estrada Júlio De Castilhos com Estrada Caravaginho ,,-29.323491496664,-51.3047707624314,,,0,,America/Sao_Paulo,,,0
2506277,,, Estrada Júlio De Castilhos,,-29.3269052210507,-51.3043948453792,,,0,,America/Sao_Paulo,,,0
2506278,,,Estrada Júlio De Castilhos,,-29.3279272435017,-51.3040343213114,,,0,,America/Sao_Paulo,,,0
2506296,,,São Pedro de Feliz,,-29.335432488294,-51.301750293539,,,0,,America/Sao_Paulo,,,0
2506297,,,Rua Ranieri Petrin com RS-122,,-29.250584953355,-51.3451009981228,,,0,,America/Sao_Paulo,,,0
2506298,,,Entre Tecnova e Rua Ranieri Petrin,,-29.2518565571253,-51.3472046031187,,,0,,America/Sao_Paulo,,,0
2506299,,,Rua Gerônimo Francischini com a Rua Eliza V. Felte,,-29.2517978768118,-51.3490176219849,,,0,,America/Sao_Paulo,,,0
2506300,,,Rua Antônio F. Pedó,,-29.2475962761354,-51.358545952017,,,0,,America/Sao_Paulo,,,0
2506306,,,Rua Gerônimo Francischini entre a Rua Leopoldo dos Santos e Zilá Luz d'Ávila,,-29.2510122289945,-51.3539607489884,,,0,,America/Sao_Paulo,,,0
2506307,,,Rua Nataly Valentini com Avenida Pedro Grendene,,-29.2311133782524,-51.3419819235482,,,0,,America/Sao_Paulo,,,0
2506308,,,Rua Baldizar Maggioni com Rua Luiz Onzi,,-29.2400348799572,-51.3336007208966,,,0,,America/Sao_Paulo,,,0
2506309,,,Rua José C. Mantovani com Rua Baldizar Maggioni,,-29.2406134151538,-51.3327204617027,,,0,,America/Sao_Paulo,,,0
2506310,,,Rua Pedro Dante Maliverno com Rua José C. Mantovani,,-29.238509760418,-51.332872470716,,,0,,America/Sao_Paulo,,,0
2506311,,,Rua Dante Pedro Maliverno com Rua Alberto Matte,,-29.2387285266082,-51.3256981936845,,,0,,America/Sao_Paulo,,,0
2506312,,,Rua Veranopolis com Rua Joao Fabro Filho,,-29.2267182326593,-51.3204106458631,,,0,,America/Sao_Paulo,,,0
2506313,,,Rua Sao Leopoldo com Rua Montenegro,,-29.2258919818147,-51.3219608085053,,,0,,America/Sao_Paulo,,,0
2506314,,,Rua Bage depois Rua Guapore,,-29.2249244457608,-51.3240257715482,,,0,,America/Sao_Paulo,,,0
2506315,,,Avenida das Industrios com Rua Bage,,-29.224811144455,-51.3248700385749,,,0,,America/Sao_Paulo,,,0
2506318,,,Rua Veneto com Rua Luiz Fagherazzi,,-29.2143248188485,-51.3451932050835,,,0,,America/Sao_Paulo,,,0
2506319,,,Rua Veneto com TV Barra de Santa Rita,,-29.2107660622318,-51.344051080341,,,0,,America/Sao_Paulo,,,0
2506320,,,Rua Sao Gabriel com Rua Santa Maria,,-29.2227409262291,-51.3153083683446,,,0,,America/Sao_Paulo,,,0
2506321,,,Rota Do Sol Euclides Triches com Rua José Pegoraro,,-29.2144917799461,-51.3159219377125,,,0,,America/Sao_Paulo,,,0
2506322,,,Rua Independência com Rua Vicente Zamboni,,-29.228914816788,-51.3393078970421,,,0,,America/Sao_Paulo,,,0
2506323,,,Rua Serafim Sperafico com Rua Planalto,,-29.2305325196669,-51.33337650559,,,0,,America/Sao_Paulo,,,0
2506324,,,Avenida Das Indústrias com Rua Ronda Alta,,-29.2311618169554,-51.3221105170998,,,0,,America/Sao_Paulo,,,0
2506325,,,Rua Veranópolis com Rua Marau,,-29.2249066492068,-51.3219657075509,,,0,,America/Sao_Paulo,,,0
2506326,,,Rua Domenico fin com Rua Armiro Antônio Palavro,,-29.2159870558964,-51.3397182530515,,,0,,America/Sao_Paulo,,,0
2506327,,,Rua Cachoeirinha com Rua Odilon Pratti,,-29.2112467134433,-51.3446302789035,,,0,,America/Sao_Paulo,,,0
2506328,,,Rua Veneto com Rua Alexandre Sachet,,-29.2138304910274,-51.3453234811166,,,0,,America/Sao_Paulo,,,0
2506329,,,Rua Luiz Fagherazzi com antes Rua São Vicente,,-29.2143234652392,-51.3472676963151,,,0,,America/Sao_Paulo,,,0
2506330,,,Rua Pedro Marcheto com Rua Garibaldi,,-29.2100816048268,-51.361496377028,,,0,,America/Sao_Paulo,,,0
2506331,,,Rua Santa Catarina com Rua Colorado,,-29.2118496875084,-51.3598027810667,,,0,,America/Sao_Paulo,,,0
2506332,,,Rua Santa Catarina com Rua Constantina,,-29.2118240716236,-51.3578274038094,,,0,,America/Sao_Paulo,,,0
2506333,,,Rua Santa Catarina com Rua Luigi Sperafico,,-29.2118352398923,-51.3548234239963,,,0,,America/Sao_Paulo,,,0
2506334,,,Rua Arcângelo Chiele com Rua Carlos Fetter,,-29.2226948228859,-51.3495391297698,,,0,,America/Sao_Paulo,,,0
